GameOver TIMESTEP: 1095, STATE: observe, EPSILON: 0.4, ACTION: 3, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.882352941176471, Standard Deviation Of Score: 29.92202091504079, Flaps: 1096, Average Flaps: 494.78823529411767, Standard Deviation Of Flaps: 355.43968112805754
GameOver TIMESTEP: 1096, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.744186046511627, Standard Deviation Of Score: 29.7748083181738, Flaps: 1097, Average Flaps: 501.7906976744186, Standard Deviation Of Flaps: 359.2161724061403
GameOver TIMESTEP: 1097, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.60919540229885, Standard Deviation Of Score: 29.629651318968595, Flaps: 1098, Average Flaps: 508.64367816091954, Standard Deviation Of Flaps: 362.7560206337193
GameOver TIMESTEP: 1286, STATE: observe, EPSILON: 0.4, ACTION: 2, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 189, Average Reward: 14.613636363636363, Standard Deviation Of Score: 34.89250760230424, Flaps: 1287, Average Flaps: 517.4886363636364, Standard Deviation Of Flaps: 370.0038695841321
GameOver TIMESTEP: 1287, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 14.460674157303371, Standard Deviation Of Score: 34.725587554513545, Flaps: 1288, Average Flaps: 526.1460674157304, Standard Deviation Of Flaps: 376.77622931777
GameOver TIMESTEP: 1288, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 14.311111111111112, Standard Deviation Of Score: 34.56094277406359, Flaps: 1289, Average Flaps: 534.6222222222223, Standard Deviation Of Flaps: 383.11514305689633
GameOver TIMESTEP: 1289, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 14.164835164835164, Standard Deviation Of Score: 34.39852531220122, Flaps: 1290, Average Flaps: 542.9230769230769, Standard Deviation Of Flaps: 389.0573909123172
GameOver TIMESTEP: 1290, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 14.021739130434783, Standard Deviation Of Score: 34.238288464457824, Flaps: 1291, Average Flaps: 551.054347826087, Standard Deviation Of Flaps: 394.63536731173787
GameOver TIMESTEP: 1351, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 61, Average Reward: 14.526881720430108, Standard Deviation Of Score: 34.396671318649624, Flaps: 1352, Average Flaps: 559.6666666666666, Standard Deviation Of Flaps: 401.1063552771604
GameOver TIMESTEP: 1352, STATE: observe, EPSILON: 0.4, ACTION: 8, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 14.382978723404255, Standard Deviation Of Score: 34.24135436243747, Flaps: 1353, Average Flaps: 568.1063829787234, Standard Deviation Of Flaps: 407.18427184243416
GameOver TIMESTEP: 1353, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 14.242105263157894, Standard Deviation Of Score: 34.08803333459557, Flaps: 1354, Average Flaps: 576.3789473684211, Standard Deviation Of Flaps: 412.90034936308194
GameOver TIMESTEP: 1354, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 14.104166666666666, Standard Deviation Of Score: 33.936668702730515, Flaps: 1355, Average Flaps: 584.4895833333334, Standard Deviation Of Flaps: 418.2823506813227
GameOver TIMESTEP: 1355, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 13.969072164948454, Standard Deviation Of Score: 33.78722189018576, Flaps: 1356, Average Flaps: 592.4432989690722, Standard Deviation Of Flaps: 423.35508162239944
GameOver TIMESTEP: 19, STATE: observe, EPSILON: 0.4, ACTION: 4, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 19, Average Reward: 19.0, Standard Deviation Of Score: 0.0, Flaps: 20, Average Flaps: 20.0, Standard Deviation Of Flaps: 0.0
GameOver TIMESTEP: 20, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 10.0, Standard Deviation Of Score: 9.0, Flaps: 21, Average Flaps: 20.5, Standard Deviation Of Flaps: 0.5
GameOver TIMESTEP: 21, STATE: observe, EPSILON: 0.4, ACTION: 8, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 7.0, Standard Deviation Of Score: 8.48528137423857, Flaps: 22, Average Flaps: 21.0, Standard Deviation Of Flaps: 0.816496580927726
GameOver TIMESTEP: 22, STATE: observe, EPSILON: 0.4, ACTION: 5, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 5.5, Standard Deviation Of Score: 7.794228634059948, Flaps: 23, Average Flaps: 21.5, Standard Deviation Of Flaps: 1.118033988749895
GameOver TIMESTEP: 23, STATE: observe, EPSILON: 0.4, ACTION: 2, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 4.6, Standard Deviation Of Score: 7.200000000000001, Flaps: 24, Average Flaps: 22.0, Standard Deviation Of Flaps: 1.4142135623730951
GameOver TIMESTEP: 24, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 4.0, Standard Deviation Of Score: 6.708203932499369, Flaps: 25, Average Flaps: 22.5, Standard Deviation Of Flaps: 1.707825127659933
GameOver TIMESTEP: 29, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 5, Average Reward: 4.142857142857143, Standard Deviation Of Score: 6.2204403020220695, Flaps: 30, Average Flaps: 23.571428571428573, Standard Deviation Of Flaps: 3.063944369932459
GameOver TIMESTEP: 30, STATE: observe, EPSILON: 0.4, ACTION: 6, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 3.75, Standard Deviation Of Score: 5.9107952087684446, Flaps: 31, Average Flaps: 24.5, Standard Deviation Of Flaps: 3.774917217635375
GameOver TIMESTEP: 31, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 3.4444444444444446, Standard Deviation Of Score: 5.639367795755342, Flaps: 32, Average Flaps: 25.333333333333332, Standard Deviation Of Flaps: 4.268749491621899
GameOver TIMESTEP: 32, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 3.2, Standard Deviation Of Score: 5.3999999999999995, Flaps: 33, Average Flaps: 26.1, Standard Deviation Of Flaps: 4.657252408878007
GameOver TIMESTEP: 33, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 3.0, Standard Deviation Of Score: 5.187397315522584, Flaps: 34, Average Flaps: 26.818181818181817, Standard Deviation Of Flaps: 4.987587899761892
GameOver TIMESTEP: 34, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 2.8333333333333335, Standard Deviation Of Score: 4.997221450188316, Flaps: 35, Average Flaps: 27.5, Standard Deviation Of Flaps: 5.283622494715786
GameOver TIMESTEP: 35, STATE: observe, EPSILON: 0.4, ACTION: 1, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 2.6923076923076925, Standard Deviation Of Score: 4.825965274264038, Flaps: 36, Average Flaps: 28.153846153846153, Standard Deviation Of Flaps: 5.558723620042974
GameOver TIMESTEP: 36, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 2.5714285714285716, Standard Deviation Of Score: 4.670795064077661, Flaps: 37, Average Flaps: 28.785714285714285, Standard Deviation Of Flaps: 5.820880780536953
GameOver TIMESTEP: 37, STATE: observe, EPSILON: 0.4, ACTION: 0, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 2.466666666666667, Standard Deviation Of Score: 4.529410067056807, Flaps: 38, Average Flaps: 29.4, Standard Deviation Of Flaps: 6.075085733277076
GameOver TIMESTEP: 62, STATE: observe, EPSILON: 0.4, ACTION: 5, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 25, Average Reward: 3.875, Standard Deviation Of Score: 6.9988838395847095, Flaps: 63, Average Flaps: 31.5, Standard Deviation Of Flaps: 10.037429949942366
GameOver TIMESTEP: 63, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 3.7058823529411766, Standard Deviation Of Score: 6.823529411764706, Flaps: 64, Average Flaps: 33.411764705882355, Standard Deviation Of Flaps: 12.381479639456819
GameOver TIMESTEP: 64, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 3.5555555555555554, Standard Deviation Of Score: 6.660182031398092, Flaps: 65, Average Flaps: 35.166666666666664, Standard Deviation Of Flaps: 14.040615687671567
GameOver TIMESTEP: 65, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 3.4210526315789473, Standard Deviation Of Score: 6.507613269925782, Flaps: 66, Average Flaps: 36.78947368421053, Standard Deviation Of Flaps: 15.302490156381397
GameOver TIMESTEP: 66, STATE: observe, EPSILON: 0.4, ACTION: 3, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 3.3, Standard Deviation Of Score: 6.364746656387824, Flaps: 67, Average Flaps: 38.3, Standard Deviation Of Flaps: 16.303680566056244
GameOver TIMESTEP: 115, STATE: observe, EPSILON: 0.4, ACTION: 3, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 49, Average Reward: 5.476190476190476, Standard Deviation Of Score: 11.545434255765135, Flaps: 116, Average Flaps: 42.0, Standard Deviation Of Flaps: 22.95544338392053
GameOver TIMESTEP: 116, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 5.2727272727272725, Standard Deviation Of Score: 11.318455637432562, Flaps: 117, Average Flaps: 45.40909090909091, Standard Deviation Of Flaps: 27.332396846148928
GameOver TIMESTEP: 117, STATE: observe, EPSILON: 0.4, ACTION: 1, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 5.086956521739131, Standard Deviation Of Score: 11.103908608657312, Flaps: 118, Average Flaps: 48.56521739130435, Standard Deviation Of Flaps: 30.556897872026155
GameOver TIMESTEP: 118, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 4.916666666666667, Standard Deviation Of Score: 10.90075175797013, Flaps: 119, Average Flaps: 51.5, Standard Deviation Of Flaps: 33.059290171851345
GameOver TIMESTEP: 119, STATE: observe, EPSILON: 0.4, ACTION: 1, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 4.76, Standard Deviation Of Score: 10.708053044321364, Flaps: 120, Average Flaps: 54.24, Standard Deviation Of Flaps: 35.062549821711485
GameOver TIMESTEP: 120, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 4.615384615384615, Standard Deviation Of Score: 10.524977336269856, Flaps: 121, Average Flaps: 56.80769230769231, Standard Deviation Of Flaps: 36.70047079007322
GameOver TIMESTEP: 121, STATE: observe, EPSILON: 0.4, ACTION: 5, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 4.481481481481482, Standard Deviation Of Score: 10.350775137803002, Flaps: 122, Average Flaps: 59.22222222222222, Standard Deviation Of Flaps: 38.06070524767791
GameOver TIMESTEP: 122, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 4.357142857142857, Standard Deviation Of Score: 10.184772547128127, Flaps: 123, Average Flaps: 61.5, Standard Deviation Of Flaps: 39.20413607917264
GameOver TIMESTEP: 123, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 4.241379310344827, Standard Deviation Of Score: 10.02636239745448, Flaps: 124, Average Flaps: 63.6551724137931, Standard Deviation Of Flaps: 40.174855630982336
GameOver TIMESTEP: 385, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 262, Average Reward: 12.833333333333334, Standard Deviation Of Score: 47.30756340750975, Flaps: 386, Average Flaps: 74.4, Standard Deviation Of Flaps: 70.0593082085933
GameOver TIMESTEP: 386, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.451612903225806, Standard Deviation Of Score: 46.58522450906332, Flaps: 387, Average Flaps: 84.48387096774194, Standard Deviation Of Flaps: 88.32048349262162
GameOver TIMESTEP: 387, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.09375, Standard Deviation Of Score: 45.8948249908146, Flaps: 388, Average Flaps: 93.96875, Standard Deviation Of Flaps: 101.71328710368917
GameOver TIMESTEP: 388, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 11.757575757575758, Standard Deviation Of Score: 45.23409166401492, Flaps: 389, Average Flaps: 102.9090909090909, Standard Deviation Of Flaps: 112.2044572215635
GameOver TIMESTEP: 427, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 39, Average Reward: 12.558823529411764, Standard Deviation Of Score: 44.80099209541641, Flaps: 428, Average Flaps: 112.47058823529412, Standard Deviation Of Flaps: 123.43615527496691
GameOver TIMESTEP: 428, STATE: observe, EPSILON: 0.4, ACTION: 4, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.228571428571428, Standard Deviation Of Score: 44.19831006096158, Flaps: 429, Average Flaps: 121.51428571428572, Standard Deviation Of Flaps: 132.5969987655552
GameOver TIMESTEP: 429, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 11.916666666666666, Standard Deviation Of Score: 43.61916946073646, Flaps: 430, Average Flaps: 130.08333333333334, Standard Deviation Of Flaps: 140.2268747027077
GameOver TIMESTEP: 430, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 11.621621621621621, Standard Deviation Of Score: 43.062086761898364, Flaps: 431, Average Flaps: 138.21621621621622, Standard Deviation Of Flaps: 146.67414428555293
GameOver TIMESTEP: 508, STATE: observe, EPSILON: 0.4, ACTION: 1, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 78, Average Reward: 13.368421052631579, Standard Deviation Of Score: 43.80003668145037, Flaps: 509, Average Flaps: 147.97368421052633, Standard Deviation Of Flaps: 156.42847480088736
GameOver TIMESTEP: 509, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 13.051282051282051, Standard Deviation Of Score: 43.27902833045285, Flaps: 510, Average Flaps: 157.25641025641025, Standard Deviation Of Flaps: 164.67196886751393
GameOver TIMESTEP: 510, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.75, Standard Deviation Of Score: 42.77601547596503, Flaps: 511, Average Flaps: 166.1, Standard Deviation Of Flaps: 171.72387719825102
GameOver TIMESTEP: 523, STATE: observe, EPSILON: 0.4, ACTION: 5, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 13, Average Reward: 12.75609756097561, Standard Deviation Of Score: 42.25115411199273, Flaps: 524, Average Flaps: 174.82926829268294, Standard Deviation Of Flaps: 178.37558380973726
GameOver TIMESTEP: 524, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.476190476190476, Standard Deviation Of Score: 41.78359104631414, Flaps: 525, Average Flaps: 183.16666666666666, Standard Deviation Of Flaps: 184.14744566795315
GameOver TIMESTEP: 525, STATE: observe, EPSILON: 0.4, ACTION: 2, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.209302325581396, Standard Deviation Of Score: 41.33108416334976, Flaps: 526, Average Flaps: 191.13953488372093, Standard Deviation Of Flaps: 189.18633381433568
GameOver TIMESTEP: 526, STATE: observe, EPSILON: 0.4, ACTION: 0, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 11.954545454545455, Standard Deviation Of Score: 40.89285031165681, Flaps: 527, Average Flaps: 198.77272727272728, Standard Deviation Of Flaps: 193.6064264096299
GameOver TIMESTEP: 536, STATE: observe, EPSILON: 0.4, ACTION: 4, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 10, Average Reward: 11.911111111111111, Standard Deviation Of Score: 40.436959014260545, Flaps: 537, Average Flaps: 206.2888888888889, Standard Deviation Of Flaps: 197.82861518914376
GameOver TIMESTEP: 537, STATE: observe, EPSILON: 0.4, ACTION: 8, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 11.673913043478262, Standard Deviation Of Score: 40.026651093135044, Flaps: 538, Average Flaps: 213.5, Standard Deviation Of Flaps: 201.5573874478001
GameOver TIMESTEP: 538, STATE: observe, EPSILON: 0.4, ACTION: 4, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 11.446808510638299, Standard Deviation Of Score: 39.62849206608064, Flaps: 539, Average Flaps: 220.4255319148936, Standard Deviation Of Flaps: 204.85924017307966
GameOver TIMESTEP: 539, STATE: observe, EPSILON: 0.4, ACTION: 5, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 11.229166666666666, Standard Deviation Of Score: 39.24189915518304, Flaps: 540, Average Flaps: 227.08333333333334, Standard Deviation Of Flaps: 207.7891392467106
GameOver TIMESTEP: 547, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 8, Average Reward: 11.16326530612245, Standard Deviation Of Score: 38.842091065201004, Flaps: 548, Average Flaps: 233.6326530612245, Standard Deviation Of Flaps: 210.60405774310053
GameOver TIMESTEP: 548, STATE: observe, EPSILON: 0.4, ACTION: 4, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 10.96, Standard Deviation Of Score: 38.47802489733588, Flaps: 549, Average Flaps: 239.94, Standard Deviation Of Flaps: 213.11108934074736
GameOver TIMESTEP: 549, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 10.764705882352942, Standard Deviation Of Score: 38.12394041487097, Flaps: 550, Average Flaps: 246.01960784313727, Standard Deviation Of Flaps: 215.34600431936695
GameOver TIMESTEP: 550, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 10.576923076923077, Standard Deviation Of Score: 37.77939311818942, Flaps: 551, Average Flaps: 251.8846153846154, Standard Deviation Of Flaps: 217.33938843043066
GameOver TIMESTEP: 551, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 10.39622641509434, Standard Deviation Of Score: 37.44396549242338, Flaps: 552, Average Flaps: 257.54716981132077, Standard Deviation Of Flaps: 219.1175755751973
GameOver TIMESTEP: 602, STATE: observe, EPSILON: 0.4, ACTION: 5, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 51, Average Reward: 11.148148148148149, Standard Deviation Of Score: 37.49736158985422, Flaps: 603, Average Flaps: 263.94444444444446, Standard Deviation Of Flaps: 222.01896954878916
GameOver TIMESTEP: 603, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 10.963636363636363, Standard Deviation Of Score: 37.179644301865274, Flaps: 604, Average Flaps: 270.1272727272727, Standard Deviation Of Flaps: 224.63409071363992
GameOver TIMESTEP: 604, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 10.785714285714286, Standard Deviation Of Score: 36.86980679446564, Flaps: 605, Average Flaps: 276.10714285714283, Standard Deviation Of Flaps: 226.99368136040928
GameOver TIMESTEP: 605, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 10.614035087719298, Standard Deviation Of Score: 36.56753156038594, Flaps: 606, Average Flaps: 281.89473684210526, Standard Deviation Of Flaps: 229.12431959953156
GameOver TIMESTEP: 687, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 82, Average Reward: 11.844827586206897, Standard Deviation Of Score: 37.42293309619112, Flaps: 688, Average Flaps: 288.8965517241379, Standard Deviation Of Flaps: 233.21077410900892
GameOver TIMESTEP: 688, STATE: observe, EPSILON: 0.4, ACTION: 5, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 11.661016949152541, Standard Deviation Of Score: 37.130831526014504, Flaps: 689, Average Flaps: 295.6779661016949, Standard Deviation Of Flaps: 236.9234619083617
GameOver TIMESTEP: 689, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 11.483333333333333, Standard Deviation Of Score: 36.845393953051385, Flaps: 690, Average Flaps: 302.25, Standard Deviation Of Flaps: 240.30290780596061
GameOver TIMESTEP: 713, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 24, Average Reward: 11.688524590163935, Standard Deviation Of Score: 36.576683867474905, Flaps: 714, Average Flaps: 309.0, Standard Deviation Of Flaps: 243.9930125309625
GameOver TIMESTEP: 714, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 11.516129032258064, Standard Deviation Of Score: 36.30548787073021, Flaps: 715, Average Flaps: 315.5483870967742, Standard Deviation Of Flaps: 247.36238777246493
GameOver TIMESTEP: 746, STATE: observe, EPSILON: 0.4, ACTION: 5, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 32, Average Reward: 11.841269841269842, Standard Deviation Of Score: 36.10707460433123, Flaps: 747, Average Flaps: 322.3968253968254, Standard Deviation Of Flaps: 251.24645079590866
GameOver TIMESTEP: 747, STATE: observe, EPSILON: 0.4, ACTION: 0, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 11.671875, Standard Deviation Of Score: 35.84909983506385, Flaps: 748, Average Flaps: 329.046875, Standard Deviation Of Flaps: 254.8028913253034
GameOver TIMESTEP: 830, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 83, Average Reward: 12.76923076923077, Standard Deviation Of Score: 36.63952016429558, Flaps: 831, Average Flaps: 336.7692307692308, Standard Deviation Of Flaps: 260.2735111218888
GameOver TIMESTEP: 831, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.590909090909092, Standard Deviation Of Score: 36.38929965630809, Flaps: 832, Average Flaps: 344.27272727272725, Standard Deviation Of Flaps: 265.2839271110692
GameOver TIMESTEP: 832, STATE: observe, EPSILON: 0.4, ACTION: 8, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.417910447761194, Standard Deviation Of Score: 36.14405227747376, Flaps: 833, Average Flaps: 351.56716417910445, Standard Deviation Of Flaps: 269.88323754335596
GameOver TIMESTEP: 833, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.25, Standard Deviation Of Score: 35.90361893933781, Flaps: 834, Average Flaps: 358.6617647058824, Standard Deviation Of Flaps: 274.1134163237008
GameOver TIMESTEP: 834, STATE: observe, EPSILON: 0.4, ACTION: 5, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.08695652173913, Standard Deviation Of Score: 35.66784738548223, Flaps: 835, Average Flaps: 365.5652173913044, Standard Deviation Of Flaps: 278.0106596987104
GameOver TIMESTEP: 835, STATE: observe, EPSILON: 0.4, ACTION: 1, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 11.928571428571429, Standard Deviation Of Score: 35.436591834096106, Flaps: 836, Average Flaps: 372.2857142857143, Standard Deviation Of Flaps: 281.60641951170805
GameOver TIMESTEP: 902, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 67, Average Reward: 12.704225352112676, Standard Deviation Of Score: 35.77960484677646, Flaps: 903, Average Flaps: 379.76056338028167, Standard Deviation Of Flaps: 286.5246573854045
GameOver TIMESTEP: 903, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.541666666666666, Standard Deviation Of Score: 35.5566595965744, Flaps: 904, Average Flaps: 387.0416666666667, Standard Deviation Of Flaps: 291.0673097746369
GameOver TIMESTEP: 934, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 31, Average Reward: 12.794520547945206, Standard Deviation Of Score: 35.377401231871325, Flaps: 935, Average Flaps: 394.54794520547944, Standard Deviation Of Flaps: 296.00069608840266
GameOver TIMESTEP: 935, STATE: observe, EPSILON: 0.4, ACTION: 1, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.635135135135135, Standard Deviation Of Score: 35.16393050791567, Flaps: 936, Average Flaps: 401.86486486486484, Standard Deviation Of Flaps: 300.56718115446984
GameOver TIMESTEP: 936, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.48, Standard Deviation Of Score: 34.95420241783049, Flaps: 937, Average Flaps: 409.0, Standard Deviation Of Flaps: 304.80065616727273
GameOver TIMESTEP: 937, STATE: observe, EPSILON: 0.4, ACTION: 7, REWARD: 1, Q_MAX: 7.462855e-02, Episode Reward: 1, Average Reward: 12.328947368421053, Standard Deviation Of Score: 34.74811170859532, Flaps: 938, Average Flaps: 415.9605263157895, Standard Deviation Of Flaps: 308.73078209056075
